"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;
"1772993492668629408,""Wed Mar 27 14:26:03 +0000 2024"",""11"",""Dini meminta semua pihak untuk melihat proses pembuktian gugatan dari perkara yang diajukan ke MK... https://t.co/oqq0HrLH1i Stafsus Presiden Dini Purwono menegaskan pemerintah tak ikut campur sidang sengketa pilpres. Dini menekankan perselisihan hasil pemilu 2024 jadi ranah MK."",""1772993492668629408"","""","""",""in"",""Any where... "",""0"",""3"",""4"",""https://twitter.com/maximilan_angel/status/1772993492668629408"",""1547089442359242753"",""maximilan_angel""";;;;
"1772992426405196040,""Wed Mar 27 14:21:49 +0000 2024"",""3"",""Momen Cak Imin Ditegur Karena Main HP saat Sidang Sengketa Pilpres di MK. Cawapres nomor urut 01 Cak Imin ditegur oleh petugas keamanan Mahkamah Konstitusi (MK) lantaran menggunakan ponselnya ketika sidang pada Rabu (27/3/2024). https://t.co/kp503848yZ"",""1772992426405196040"",""https://pbs.twimg.com/ext_tw_video_thumb/1772992363008552960/pu/img/tPkxGOPylozC6H65.jpg"","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/sedangrameid/status/1772992426405196040"",""1472231409741754373"",""sedangrameid""";;;;
"1772992426287710439,""Wed Mar 27 14:21:49 +0000 2024"",""0"",""Pemerintahan skrg seh biasa kebalikannya https://t.co/C77zCrnGt8 Stafsus Presiden Dini Purwono menegaskan pemerintah tak ikut campur sidang sengketa pilpres. Dini menekankan perselisihan hasil pemilu 2024 jadi ranah MK."",""1772992426287710439"","""","""",""in"",""Harapan Indah _ bekasi"",""0"",""0"",""0"",""https://twitter.com/herychrist789/status/1772992426287710439"",""2679953040"",""herychrist789""";;;;
"1772992101648609696,""Wed Mar 27 14:20:32 +0000 2024"",""355"",""Pengacara sidang gugatan sengketa Pilpres 2024 di MK. tt/the.logical_ https://t.co/l7t5TOfCxZ"",""1772992101648609696"",""https://pbs.twimg.com/media/GJru6dIbQAAJ7NZ.jpg"","""",""in"","""",""1"",""15"",""15"",""https://twitter.com/recehtapisayng/status/1772992101648609696"",""1087656770040786944"",""recehtapisayng""";;;;
"1772991610390708652,""Wed Mar 27 14:18:35 +0000 2024"",""60"",""Isi Lengkap Pidato Anies Baswedan dalam Sidang Perdana Perkara Sengketa Pilpres di MK https://t.co/1fbPRPUoOE #TempoNasional"",""1772991610390708652"","""","""",""in"",""Indonesia"",""1"",""2"",""28"",""https://twitter.com/tempodotco/status/1772991610390708652"",""18129942"",""tempodotco""";;;;
"1772991562546336010,""Wed Mar 27 14:18:23 +0000 2024"",""32"",""Tim Hukum Ganjar di Sidang Sengketa Pilpres: Puncak Kehancuran MK Saat Bolehkan Gibran Jadi Cawapres https://t.co/mwblB4Vya7"",""1772991562546336010"","""","""",""in"","""",""0"",""2"",""23"",""https://twitter.com/OposisiCerdas/status/1772991562546336010"",""887743587579944960"",""OposisiCerdas""";;;;
"1772991107233661256,""Wed Mar 27 14:16:35 +0000 2024"",""0"",""Pidato Lengkap Anies di Sidang Sengketa Pilpres 2024: Kita di Persimpangan yang Kritis kita di persimpangan yang kritis ini untuk mengambil pelajaran dari sejarah berdiri dengan keberanian moral dan intelektual untuk menentukan masa depan kita https://t.co/QQuBwcwuKf"",""1772991107233661256"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/rienewsdotcom/status/1772991107233661256"",""940610004331012096"",""rienewsdotcom""";;;;
"1772571698849784148,""Wed Mar 27 14:10:48 +0000 2024"",""0"",""Kubu pasangan calon (paslon) nomor urut 02 Prabowo Subianto-Gibran Rakabuming Raka menilai permohonan sengketa atau perselisihan hasil pemilihan umum (PHPU) Pilpres 2024 dari paslon 01 Anies Baswedan-Muhaimin Iskandar cenderung banyak asumsi dan narasi. https://t.co/Qic6yNjAbk"",""1772989653634671094"","""",""BisniscomJatim"",""in"",""Jl Opak 1 Surabaya"",""0"",""0"",""0"",""https://twitter.com/BisniscomJatim/status/1772989653634671094"",""333877701"",""BisniscomJatim""";;;;
"1772988858784796768,""Wed Mar 27 14:07:39 +0000 2024"",""0"",""Tembelek kemaren paman ikut merusak... https://t.co/1MKsJxwZOR Stafsus Presiden Dini Purwono menegaskan pemerintah tak ikut campur sidang sengketa pilpres. Dini menekankan perselisihan hasil pemilu 2024 jadi ranah MK."",""1772988858784796768"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/Sibajul2/status/1772988858784796768"",""1476042573093347334"",""Sibajul2""";;;;
"1772987941218095222,""Wed Mar 27 14:04:00 +0000 2024"",""0"",""Tim Hukum Nasional AMIN Sampaikan 9 Gugatan Anies-Muhaimin di Sengketa Pilpres Selengkapnya: https://t.co/2jlEgSppFY #iNews #iNewsSiang #AMIN #AniesMuhaimin #TimnasAMIN #Pemilu2024 #SengketaPilpres https://t.co/ys7ONzE6w8"",""1772987941218095222"",""https://pbs.twimg.com/media/GJqzJqRbYAAEy1G.jpg"","""",""in"",""iNews Tower"",""0"",""0"",""0"",""https://twitter.com/officialinews_/status/1772987941218095222"",""132078023"",""officialinews_""";;;;
"1772986937558925607,""Wed Mar 27 14:00:01 +0000 2024"",""3"",""Anggota Tim Pembela Prabowo-Gibran Hotman Paris mengatakan gugatan sengketa Pilpres 2024 yang dilayangkan AMIN dan Ganjar-Mahfud MD ke MK sebagai permohonan yang cengeng. #CNNIndonesia #detiknetwork https://t.co/NBK2ZAhiVp"",""1772986937558925607"","""","""",""in"","""",""1"",""1"",""1"",""https://twitter.com/detikcom/status/1772986937558925607"",""69183155"",""detikcom""";;;;
"1772986117995798849,""Wed Mar 27 13:56:45 +0000 2024"",""0"",""Berapa milyar atau triliun lagi nih uang rakyat yang di geleontorkan untuk Istana ikut sengketa Pilpres ?"",""1772986117995798849"","""","""",""in"",""layer photoshop paling bawah"",""0"",""0"",""1"",""https://twitter.com/ibnusiddikkk/status/1772986117995798849"",""438338522"",""ibnusiddikkk""";;;;
"1772892562086650142,""Wed Mar 27 13:52:06 +0000 2024"",""0"",""@detikcom Yg dibahas di MK itu sengketa Pilpres atau soal apa sih?"",""1772984947466215781"","""",""detikcom"",""in"","""",""0"",""0"",""0"",""https://twitter.com/JrSinaga3/status/1772984947466215781"",""1603595632941232128"",""JrSinaga3""";;;;
"1772984800162295875,""Wed Mar 27 13:51:31 +0000 2024"",""1"",""Pembacaan gugatan perdana terkait sengketa pilpres oleh Ganjar Pranowo dan profesor Mahfud MD 🇮🇩 https://t.co/hxMGsD6PUc"",""1772984800162295875"",""https://pbs.twimg.com/ext_tw_video_thumb/1772984691697860608/pu/img/7oF85UhaITtPJDT-.jpg"","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/lluke1417/status/1772984800162295875"",""1759609346626105344"",""lluke1417""";;;;
"1772868848464613541,""Wed Mar 27 13:50:59 +0000 2024"",""0"",""@Adiprayitno_20 Sengketa itu ternyata lebih banyak ke caleg ( 1 parte ) bukan pd pilpres"",""1772984664656847251"","""",""Adiprayitno_20"",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/mas_thol3/status/1772984664656847251"",""318831793"",""mas_thol3""";;;;
"1772983813280338095,""Wed Mar 27 13:47:36 +0000 2024"",""0"",""dan ga pernah ngurusin sengketa pilpres atau yg sejenis HTN wkwk"",""1772983813280338095"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/ggabahayata/status/1772983813280338095"",""775339774609534977"",""ggabahayata""";;;;
"1772982429688455484,""Wed Mar 27 13:42:06 +0000 2024"",""2"",""Patutkah Kita percaya Arief Hidayat &amp";" Saldi Isra hakim @officialMKRI yg adalah titipan PDI-P sbg pihak pemohon terlibat dalam sengketa pilpres 2024 ? cc @Yusrilihza_Mhd @JimlyAs @hincapandjaitan @habiburokhman https://t.co/SmqYSbKX0h"",""1772982429688455484"",""https://pbs.twimg.com/media/GJrmHgaboAAugku.jpg"","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/romoatheist/status/1772982429688455484"",""1707296384347697152"",""romoatheist""";;;
"1772916036981121269,""Wed Mar 27 13:29:57 +0000 2024"",""3"",""@gilang_ahm31272 Lah apa urusnnya dengan pak Jokowi? sidang gugatan di MK itu sengketa masalah hasil pilpres. Dengan tergugat adalah KPU ngapain pak Jokowi dibawa bawa dasar den bokep dan wan bacot pekok."",""1772979372351205863"","""",""gilang_ahm31272"",""in"",""Surabaya, Jawa Timur."",""0"",""1"",""0"",""https://twitter.com/Gr4sssss/status/1772979372351205863"",""1534200395009904640"",""Gr4sssss""";;;;
"1772942039166116314,""Wed Mar 27 13:27:06 +0000 2024"",""5"",""@kumparan Dibacanya : Istana akan melibatkan diri pada sengketa Pilpres."",""1772978653921439815"","""",""kumparan"",""in"",""Balikpapan, Kalimantan Timur"",""0"",""0"",""0"",""https://twitter.com/Rudetiawanst/status/1772978653921439815"",""2309515658"",""Rudetiawanst""";;;;
"1772978126068297861,""Wed Mar 27 13:25:00 +0000 2024"",""163"",""Beda Isi Gugatan Anies vs Ganjar di Sidang Sengketa Pilpres 2024 Prabowo Bisa Gagal Jadi Presiden? https://t.co/jhzQ6eQLgs"",""1772978126068297861"","""","""",""in"",""Indonesia"",""2"",""0"",""69"",""https://twitter.com/democrazymedia/status/1772978126068297861"",""1243804423001763841"",""democrazymedia""";;;;
"1772977116381839850,""Wed Mar 27 13:20:59 +0000 2024"",""1"",""Sidang Sengketa Pilpres Dimulai MPR: Momentum Hakim MK Buktikan Kenegarawanan dan Indenpendensi https://t.co/ghBO7s5CRz"",""1772977116381839850"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/nusantara_kini/status/1772977116381839850"",""1720094652534263808"",""nusantara_kini""";;;;
"1772976593847136396,""Wed Mar 27 13:18:54 +0000 2024"",""0"",""Cak Imin Kena Tegur Karena Main HP saat Sidang Sengketa Pilpres di MK Ini Momennya https://t.co/33TUFkkdVn lewat @tribunnews #CakImin #CakIminKenaTegur"",""1772976593847136396"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/WartaKota5/status/1772976593847136396"",""1544145887290568705"",""WartaKota5""";;;;
"1772976112986988870,""Wed Mar 27 13:17:00 +0000 2024"",""2"",""Hanya perlu lima dari seluruh jumlah hakim konstitusi dalam sidang sengketa pemilihan umum presiden atau Pilpres 2024 supaya MK dapat kembali kepada marwahnya dan memperbaiki jalannya demokrasi. (ist) #BeritaPolitik https://t.co/hjH9zvmrDy"",""1772976112986988870"","""","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://twitter.com/tribunnews/status/1772976112986988870"",""124171593"",""tribunnews""";;;;
"1772975647796998163,""Wed Mar 27 13:15:09 +0000 2024"",""0"",""Kubu Ganjar-Mahfud Ungkap Ada Saksi Diintimidasi Beri Keterangan di Sidang Sengketa Pilpres 2024 https://t.co/pG6CAcZ5vX #KLYNews"",""1772975647796998163"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1772975647796998163"",""47596019"",""liputan6dotcom""";;;;
"1772974499253879074,""Wed Mar 27 13:10:35 +0000 2024"",""0"",""Main Handphone Saat Sidang MK Cak Imin Kena Tegur: Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin terlihat hadir dalam sidang gugatan sengketa Pilpres di Mahkamah Konstitusi (MK).Namun Ketum PKB ini kemudian https://t.co/ZAGKsuXpiH #Viral Baca di https://t.co/QwXHoKTU1A https://t.co/IhmZpuyGwE"",""1772974499253879074"",""https://pbs.twimg.com/media/GJre6WeagAAL54A.jpg"","""",""in"",""indonesia"",""0"",""0"",""0"",""https://twitter.com/indigo_cumicumi/status/1772974499253879074"",""1674289887053512704"",""indigo_cumicumi""";;;;
"1772974163478687901,""Wed Mar 27 13:09:15 +0000 2024"",""11"",""DATA DAN FAKTA TIMNAS AMIN LENGKAP... JOKOWI DISERET DI SENGKETA PILPRES... ISTANA INGATKAN PRINSIP PEMBUKTIAN....‼️ #SidangPilpresPerdanaMK #SidangPilpresPerdanaMK 🆘🆗 https://t.co/GAyICeC20s"",""1772974163478687901"","""","""",""in"","""",""2"",""1"",""7"",""https://twitter.com/PngAdilnR4kyt/status/1772974163478687901"",""1630749805734678529"",""PngAdilnR4kyt""";;;;
"1772972841551471071,""Wed Mar 27 13:04:00 +0000 2024"",""10"",""MK menggelar sidang perdana sengketa Pilpres 2024 yang diajukan pasangan AMIN. Mereka meminta agar Pilpres digelar ulang tanpa Prabowo-Gibran atau Prabowo tetap ikut tapi mengganti cawapresnya. https://t.co/24fmd3osHO"",""1772972841551471071"","""","""",""in"","""",""0"",""3"",""2"",""https://twitter.com/detikcom/status/1772972841551471071"",""69183155"",""detikcom""";;;;
"1772860707366969590,""Wed Mar 27 13:02:49 +0000 2024"",""2"",""@tvOneNews YIM ini memang specialist Sengketa PilPres .. Sayangnya selalu jadi Pembela yang Salah."",""1772972542417932322"","""",""tvOneNews"",""in"",""jakarta"",""0"",""0"",""0"",""https://twitter.com/AriawanAm/status/1772972542417932322"",""828026533"",""AriawanAm""";;;;
"1772972518413844892,""Wed Mar 27 13:02:43 +0000 2024"",""502"",""Jokowi Diseret di Sengketa Pilpres Istana Ingatkan Prinsip Pembuktian https://t.co/VeDQlbfDrP"",""1772972518413844892"","""","""",""in"","""",""22"",""123"",""100"",""https://twitter.com/CNNIndonesia/status/1772972518413844892"",""17128975"",""CNNIndonesia""";;;;
"1772972231959998937,""Wed Mar 27 13:01:34 +0000 2024"",""6"",""Mahfud Md Ingatkan MK Bisa Buat Landmark Decision dalam Sengketa Hasil Pilpres 2024 https://t.co/2aXiBcAPHX #TempoNasional"",""1772972231959998937"","""","""",""in"",""Indonesia"",""0"",""1"",""1"",""https://twitter.com/tempodotco/status/1772972231959998937"",""18129942"",""tempodotco""";;;;
"1772942039166116314,""Wed Mar 27 12:51:39 +0000 2024"",""1"",""@kumparan Aslinya ini : Istana Pastikan Akan Terlibat di Sidang Sengketa Pilpres"",""1772969735019167836"","""",""kumparan"",""in"",""Di langit "",""0"",""0"",""0"",""https://twitter.com/Sus20085864/status/1772969735019167836"",""1631824775579570176"",""Sus20085864""";;;;
"1772968722275164193,""Wed Mar 27 12:47:38 +0000 2024"",""0"",""Sidang Sengketa Pilpres MK Diminta Batalkan Kemenangan Prabowo-Gibran | Pelaku Pungli di Rutan KPK Dihukum Minta Maaf | Rangking Timnas Indonesia Naik Usai Bantai Vietnam Selengkapnya di #KBRNewsToday https://t.co/VMQm8Uak3q #PodcastIndonesia https://t.co/NCZTR7uNkf"",""1772968722275164193"",""https://pbs.twimg.com/media/GJrZosza4AAnhMZ.jpg"","""",""in"",""Jakarta, Indonesia"",""0"",""0"",""0"",""https://twitter.com/beritaKBR/status/1772968722275164193"",""124390203"",""beritaKBR""";;;;
"1772959251670986944,""Wed Mar 27 12:46:57 +0000 2024"",""0"",""@detikcom Pengalaman penyelenggaraan Pilpres di Indonesia sejak era Reformasi menunjukkan bahwa tidak pernah ada pemungutan suara ulang. Sengketa hasil Pilpres selalu diselesaikan melalui mekanisme hukum di MK tanpa melibatkan pemungutan suara ulang."",""1772968553303482599"","""",""detikcom"",""in"","""",""0"",""0"",""0"",""https://twitter.com/pakar_ai/status/1772968553303482599"",""1585841318810394625"",""pakar_ai""";;;;
"1772967842909995434,""Wed Mar 27 12:44:08 +0000 2024"",""59"",""Timnas Anies-Muhaimin menyampaikan sejumlah tuntutan dalam sidang sengketa hasil Pilpres 2024 yang digelar di Gedung Mahkamah Konstitusi (MK) Jakarta Rabu (27/3/2024). | Narasi Daily https://t.co/JNQeFwKqTj"",""1772967842909995434"",""https://pbs.twimg.com/media/GJrY2J5aQAAD9Nx.jpg"","""",""in"","""",""1"",""3"",""13"",""https://twitter.com/NarasiNewsroom/status/1772967842909995434"",""1158355819512991747"",""NarasiNewsroom""";;;;
"1772967720553754871,""Wed Mar 27 12:43:39 +0000 2024"",""0"",""Anwar Usman Tak Dilibatkan Sidang Sengketa Hasil Pilpres 2024 Mahfud MD: Itu Permulaan yang Bagus!https://t.co/k7S38Xo80D"",""1772967720553754871"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/InfoBerita16/status/1772967720553754871"",""1532513436768251904"",""InfoBerita16""";;;;
"1772967077512458469,""Wed Mar 27 12:41:06 +0000 2024"",""0"",""Dari yang gw tangkep di Sidang Perdana Sengketa Pilpres Di MK hari ini mmg baru sebatas pembuka. Dan kedua pihak baik dari @aniesbaswedan - @cakimiNOW dan @ganjarpranowo - @mohmahfudmd telah membagikan apa yang menurut mereka sbg dugaan pelanggaran/kecurangan Pilpres."",""1772967077512458469"","""","""",""in"",""Jakarta Capital Region, Indone"",""0"",""0"",""0"",""https://twitter.com/Ardaffaf/status/1772967077512458469"",""1180815511"",""Ardaffaf""";;;;
"1772966425839227253,""Wed Mar 27 12:38:30 +0000 2024"",""1"",""sengketa pilpres rameki"",""1772966425839227253"","""","""",""in"",""watu"",""0"",""0"",""0"",""https://twitter.com/dammpooo_/status/1772966425839227253"",""1236696044278149120"",""dammpooo_""";;;;
"1772965315485282766,""Wed Mar 27 12:34:05 +0000 2024"",""1517"",""Media Asing Soroti Tuntutan Anies di Sidang Sengketa Pilpres 2024 https://t.co/6ZVuZKR7R2"",""1772965315485282766"","""","""",""in"","""",""8"",""9"",""404"",""https://twitter.com/CNNIndonesia/status/1772965315485282766"",""17128975"",""CNNIndonesia""";;;;
"1772965050753433941,""Wed Mar 27 12:33:02 +0000 2024"",""662"",""Momen Tim Hukum Ganjar-Mahfud beberkan bukti terkait tiga nepotisme yang dilakukan Jokowi untuk mendukung pasangan capres-cawapres nomor urut 2 dalam Pemilu 2024. Bukti-bukti kecurangan dibeberkan dalam sidang sengketa hasil Pilpres 2024 di Mahkamah Konstitusi (MK). https://t.co/MvTmhPn9QG"",""1772965050753433941"",""https://pbs.twimg.com/ext_tw_video_thumb/1772964918406631424/pu/img/kqP3Q95Oz-TqLdXF.jpg"","""",""in"",""Indonesia"",""9"",""16"",""292"",""https://twitter.com/Jumianto_RK/status/1772965050753433941"",""903306838552092672"",""Jumianto_RK""";;;;
"1772965036077547779,""Wed Mar 27 12:32:59 +0000 2024"",""0"",""Tim Hukum 02 Mulai panik setelah dapat kuliah umum dari Prof Mahfud di MK atas Sengketa PILPRES 2024 https://t.co/3S7dlmKAof"",""1772965036077547779"",""https://pbs.twimg.com/ext_tw_video_thumb/1772964878409666561/pu/img/Az-AkICwRrJTAlG-.jpg"","""",""in"",""Bandung"",""0"",""0"",""0"",""https://twitter.com/Joni_Yitno/status/1772965036077547779"",""4200572182"",""Joni_Yitno""";;;;
"1772964311583056313,""Wed Mar 27 12:30:06 +0000 2024"",""2"",""Sengketa Pilpres 2024 Tim Hukum Ganjar-Mahfud Sebut Ada Intimidasi ke Saksinya https://t.co/r053tsDobm #Pemilu"",""1772964311583056313"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1772964311583056313"",""47596019"",""liputan6dotcom""";;;;
"1772964288376017264,""Wed Mar 27 12:30:01 +0000 2024"",""262"",""Mahfud Md mengutip pernyataan Yusril Ihza Mahendra saat sidang sengketa Pilpres 2024 di Mahkamah Konstitusi (MK). Mahfud mengutip pandangan Yusril bahwa penilaian atas proses pemilu bukan hanya pada angka harus dilakukan oleh MK. https://t.co/wXQfZggPDZ"",""1772964288376017264"",""https://pbs.twimg.com/ext_tw_video_thumb/1772919133526519808/pu/img/qgwIjaeUop80e3lS.jpg"","""",""in"","""",""5"",""10"",""49"",""https://twitter.com/detikcom/status/1772964288376017264"",""69183155"",""detikcom""";;;;
"1772963924952129878,""Wed Mar 27 12:28:34 +0000 2024"",""210"",""Moment Ganjar Pranowo membacakan gugatan sengketa pilpres. Gambaran soal kecurangan yang terjadi hari ini adalah semangat untuk menegakkan demokrasi yang selama ini ditumbangkan para oknum yang lebih mementingkan urusannya demi sebuah kekuasaan. Upaya hukum yang kini tengah https://t.co/XpwfQU3Avt"",""1772963924952129878"",""https://pbs.twimg.com/amplify_video_thumb/1772963836167077888/img/_S5_jSI6zZtfxOC0.jpg"","""",""in"",""Indonesia"",""0"",""5"",""47"",""https://twitter.com/Melihat_Indo/status/1772963924952129878"",""48359478"",""Melihat_Indo""";;;;
"1772963789958488510,""Wed Mar 27 12:28:02 +0000 2024"",""0"",""Ramai Sidang MK Soal Sengketa Pilpres Gibran Beri Tanggapan Cuma Begini https://t.co/vpqG0Ffzmu"",""1772963789958488510"","""","""",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://twitter.com/eradotid/status/1772963789958488510"",""903229236051247104"",""eradotid""";;;;
"1772963407249195393,""Wed Mar 27 12:26:31 +0000 2024"",""52"",""Wakil Ketua Tim Hukum Prabowo-Gibran Otto Hasibuan menilai isi permohonan paslon nomor 03 Ganjar-Mahfud terlalu banyak membahas soal demokrasi bukannya soal hukum dan sengketa pilpres. Sepanjang persidangan tadi yang dibahas di sana itu kelihatannya hanya soal demokrasi. https://t.co/AJtKorUfa6"",""1772963407249195393"",""https://pbs.twimg.com/ext_tw_video_thumb/1772962940544770048/pu/img/okvAa76xSR8GeLwQ.jpg"","""",""in"",""DKI Jakarta, Indonesia"",""1"",""21"",""17"",""https://twitter.com/dekade_08/status/1772963407249195393"",""1576913175227748352"",""dekade_08""";;;;
"1772963239875207615,""Wed Mar 27 12:25:51 +0000 2024"",""274"",""Tim abah anies putar video di sidang sengketa pilpres disetop ketua MK! #anies #pilpres #MK #video https://t.co/R6QJzcmdcx"",""1772963239875207615"",""https://pbs.twimg.com/ext_tw_video_thumb/1772963085231505408/pu/img/doMuO5762KLRsdae.jpg"","""",""in"",""Indiana, USA"",""10"",""20"",""135"",""https://twitter.com/blackshark7890/status/1772963239875207615"",""1735243382023393280"",""blackshark7890""";;;;
"1772962814249910372,""Wed Mar 27 12:24:09 +0000 2024"",""0"",""Di sela-sela sidang perdana gugatan sengketa Pilpres 2024 di Gedung Mahkamah Konstitusi atau MK yang dilakukan oleh pasangan Anies-Muhaimin dan Ganjar-Mahfud beredar kabar yang mengejutkan. https://t.co/astyDOur77"",""1772962814249910372"","""","""",""in"",""Kupang, Indonesia"",""0"",""0"",""0"",""https://twitter.com/poskupangcom/status/1772962814249910372"",""106976813"",""poskupangcom""";;;;
"1772962622888890429,""Wed Mar 27 12:23:24 +0000 2024"",""0"",""Sebenarnya sih enggan buat ikut sidang Sengketa Pilpres yaaa maen HP aja...nyang penting jatah menteri masih berlaku"",""1772962622888890429"","""","""",""in"",""Amukti Palapa"",""0"",""0"",""0"",""https://twitter.com/MPrimbon/status/1772962622888890429"",""1521559637572550656"",""MPrimbon""";;;;
"1772962160077058516,""Wed Mar 27 12:21:33 +0000 2024"",""2"",""Momen Cak Imin Kena Tegur Ketua MK di Sidang Sengketa Pilpres 2024 Ngapain Ya? https://t.co/B3h7gYJ23n"",""1772962160077058516"","""","""",""in"","""",""0"",""1"",""1"",""https://twitter.com/VIVAcoid/status/1772962160077058516"",""41730943"",""VIVAcoid""";;;;
"1772959753863373142,""Wed Mar 27 12:11:59 +0000 2024"",""1"",""Catatan penting https://t.co/FTHsN8IgZr buat para hakim MK untuk menggunakan hati nurani dalam melihat sengketa pilpres ini. https://t.co/a4RjzNAhAa"",""1772959753863373142"",""https://pbs.twimg.com/ext_tw_video_thumb/1772959491820343296/pu/img/rCWnxs7qTIzMru1p.jpg"","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/embah72/status/1772959753863373142"",""4146240312"",""embah72""";;;;
"1772958526773891208,""Wed Mar 27 12:07:07 +0000 2024"",""10"",""Menurut Todung segala gugatan yang diajukan oleh tim Ganjar-Mahfud dalam sengketa Pilpres bisa diselesaikan oleh MK. https://t.co/7aBdiCheH4"",""1772958526773891208"","""","""",""in"",""Jakarta"",""0"",""1"",""3"",""https://twitter.com/kompascom/status/1772958526773891208"",""23343960"",""kompascom""";;;;
"1772958132551004229,""Wed Mar 27 12:05:33 +0000 2024"",""54"",""Ganjar Pranowo menghadiri sidang sengketa perselisihan hasil pemilihan umum (PHPU). Ganjar mengatakan timnya menolak berbagai kecurangan Pilpres 2024 yang menyebabkan kemunduran demokrasi hingga ke masa sebelum reformasi. #TempoHeadliner #Ganjar #SidangMK https://t.co/8MNZNMBVEC"",""1772958132551004229"",""https://pbs.twimg.com/media/GJrPQCjaMAAKWcx.jpg"","""",""in"",""Indonesia"",""1"",""2"",""18"",""https://twitter.com/tempodotco/status/1772958132551004229"",""18129942"",""tempodotco""";;;;
"1772957349478604967,""Wed Mar 27 12:02:26 +0000 2024"",""1"",""Momen Pendukung AMIN Meneriaki Anies Presiden Saat Hadiri Sidang Perdana MK. Barisan pendukung AMIN meneriaki capres nomor urut 01 Anies Baswedan sebagai Presiden saat menghadiri sidang perdana sengketa hasil Pilpres 2024 di Mahkamah Konstitusi (MK) Jakarta pada Rabu. https://t.co/qKnf7KEY2U"",""1772957349478604967"",""https://pbs.twimg.com/ext_tw_video_thumb/1772956961975496704/pu/img/7j21T_G7uwKGAqPU.jpg"","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/sedangrameid/status/1772957349478604967"",""1472231409741754373"",""sedangrameid""";;;;
"1772957239927550330,""Wed Mar 27 12:02:00 +0000 2024"",""68"",""MAJELIS HAKIM MK GELAR SIDANG PERDANA SENGKETA PILPRES 2024. DIHADIRI ANIES DAN MUHAIMIN JANTAN...!!!! https://t.co/Y1dhKFIsRv"",""1772957239927550330"",""https://pbs.twimg.com/media/GJrPNrmboAABqZI.jpg"","""",""in"","""",""0"",""0"",""36"",""https://twitter.com/herculep638/status/1772957239927550330"",""1722014606712094720"",""herculep638""";;;;
"1772955894696849904,""Wed Mar 27 11:56:39 +0000 2024"",""1"",""1.233 Personel Polres Jakarta Pusat Diturunkan Kawal Sidang Sengketa Pilpres di MK #BNetwork https://t.co/RQdjVAeiYM"",""1772955894696849904"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/Beritasatu/status/1772955894696849904"",""154102750"",""Beritasatu""";;;;
"1772955248715612439,""Wed Mar 27 11:54:05 +0000 2024"",""0"",""Anies Upayakan Sri Mulyani dan Risma Jadi Saksi Sengketa Pilpres https://t.co/Gc3uamSc1e"",""1772955248715612439"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/BloombergTZ/status/1772955248715612439"",""1582972008479920129"",""BloombergTZ""";;;;
"1772954219299082632,""Wed Mar 27 11:50:00 +0000 2024"",""2"",""MK beri kuota saksi dan ahli kepada pihak pemohon sebanyak 19 orang di sidang sengketa Pilpres 2024. Durasi untuk setiap saksi 15 menit dan ahli 20 menit. #detikPemilu https://t.co/xqkm7OrFBb"",""1772954219299082632"","""","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/detikcom/status/1772954219299082632"",""69183155"",""detikcom""";;;;
"1772951690896937247,""Wed Mar 27 11:39:57 +0000 2024"",""0"",""Putusan Diskualifikasi Prabowo-Gibran Mungkin Terjadi dalam Sidang Sengketa Pilpres 2024 https://t.co/ipZsfkB1FT"",""1772951690896937247"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/BeritakanID_com/status/1772951690896937247"",""1512483442600341505"",""BeritakanID_com""";;;;
"1772951063647092867,""Wed Mar 27 11:37:28 +0000 2024"",""0"",""mari kawal sidang sengketa pilpres. semoga aja semuanya berjalan lancar"",""1772951063647092867"","""","""",""in"",""pink castle"",""0"",""0"",""0"",""https://twitter.com/springyeay/status/1772951063647092867"",""1507215607774658563"",""springyeay""";;;;
